Department,Course,Section,Title,Course Division,Credits,Limit,Enrolled,Start Date,End Date,Offer Days1,Time From1,Time To1,Instructor1,Room Abbreviation1,Room Number1,Campus1,Offer Days2,Time From2,Time To2,Instructor2,Room Abbreviation2,Room Number2,Campus2
PHS,38500,11,Biological Basis of Health and Disease,HEALTH SCIENCE,3,30,16,1/13/2020,5/8/2020,MWF,8:00AM,8:50AM,Scroggins Stephen,LARC,118,MAIN,,,,,,,
PHS,38700,11,Chronic Disease Prevention,HEALTH SCIENCE,3,30,19,1/13/2020,5/8/2020,MWF,8:00AM,8:50AM,Tutlam Nhial,LARC,05,MAIN,,,,,,,
PHS,43000,11,Program Planning for Health Promotion and Prevention,HEALTH SCIENCE,3,30,22,1/13/2020,5/8/2020,MW,10:00AM,11:15AM,Shoff Catherine,MAB,302,MAIN,,,,,,,
PHS,48300,11,Internship,HEALTH SCIENCE,3,20,13,1/13/2020,5/8/2020,M,2:00PM,3:15PM,Estlund Amy,LARC,118,MAIN,,,,,,,
PHY,11500,11,Concepts of Mechanical Physics w/ Lab (GE-NatSciLab),SCIENCES,3,20,18,1/13/2020,5/8/2020,TR,11:00AM,12:45PM,Tita Denis,YOUNG,306,MAIN,,,,,,,
PHY,25100,11,Introductory Physics I (GE-NatSciLab)(GE-PhysSciLab),SCIENCES,4,20,18,1/13/2020,5/8/2020,MWF,1:00PM,1:50PM,Barr John,YOUNG,306,MAIN,T,2:30PM,5:00PM,Barr John,YOUNG,306,MAIN
PHY,25200,11,Introductory Physics II (GE-NatSciLab)(GE-PhysSciLab),SCIENCES,4,20,22,1/13/2020,5/8/2020,MWF,11:00AM,11:50AM,Barr John,YOUNG,306,MAIN,W,2:30PM,5:00PM,Barr John,YOUNG,306,MAIN
PHY,25200,12,Introductory Physics II (GE-NatSciLab)(GE-PhysSciLab),SCIENCES,4,20,15,1/13/2020,5/8/2020,MWF,12:00PM,12:50PM,Barr John,YOUNG,306,MAIN,R,8:00AM,10:30AM,Barr John,YOUNG,306,MAIN
PHY,25200,BV11,Introductory Physics II (GE-NatSciLab)(GE-PhysSciLab),BV-SCIENCES,4,24,10,1/13/2020,5/8/2020,TR,9:30AM,12:00PM,Wojtkowski Kari,BLV-M,214,BELLEVILLE,,,,,,,
PHY,30100,11,General Physics I (GE-NatSciLab)(GE-PhysSciLab),SCIENCES,4,20,24,1/13/2020,5/8/2020,MWF,11:00AM,11:50AM,Hauck John,YOUNG,204,MAIN,R,2:30PM,5:00PM,Hauck John,YOUNG,306,MAIN
PHY,30200,11,General Physics II (GE-NatSciLab)(GE-PhysSciLab),SCIENCES,4,20,12,1/13/2020,5/8/2020,MWF,12:00PM,12:50PM,Hauck John,YOUNG,204,MAIN,M,2:30PM,5:00PM,Hauck John,YOUNG,306,MAIN
PPT,10000,SC-E,Pending Placement Testing - English,LU-INTERNAL,3,999,1,1/13/2020,5/8/2020,ARR,,,Staff Staff,ARR,ARRANGED,MAIN,,,,,,,
PPT,10000,SC-M,Pending Placement Testing - Math,LU-INTERNAL,3,999,1,1/13/2020,5/8/2020,ARR,,,Staff Staff,ARR,ARRANGED,MAIN,,,,,,,
PRVST,1,,RAISE Tutorial,LU-INTERNAL,0,100,6,1/13/2020,5/8/2020,N/A,,, ,,,MAIN,,,,,,,
PS,15500,11,American Government:The Nation (GE-HC:USHisGov)(GE-AmGovHis),HUMANITIES,3,25,26,1/13/2020,5/8/2020,TR,9:30AM,10:45AM,Hosto-Marti Barbara,ROEMR,303,MAIN,,,,,,,
PS,15500,1HWZ1,American Government:The Nation (GE-HC:USHisGov)(GE-AmGovHis),HUMANITIES,3,20,7,1/13/2020,3/8/2020,T,6:00PM,10:00PM,Carabajal Allison,WENTZ,104,WENTZVILLE,,,,,,,
PS,15500,21,American Government:The Nation (GE-HC:USHisGov)(GE-AmGovHis),HUMANITIES,3,25,22,1/13/2020,5/8/2020,TR,2:30PM,3:45PM,Thies Jeanie,LARC,207,MAIN,,,,,,,
PS,15500,22,American Government:The Nation (GE-HC:USHisGov)(GE-AmGovHis),HUMANITIES,3,25,26,1/13/2020,5/8/2020,TR,1:00PM,2:15PM,Hosto-Marti Barbara,ROEMR,303,MAIN,,,,,,,
PS,15500,2HSC1,American Government:The Nation (GE-HC:USHisGov)(GE-AmGovHis),HUMANITIES,3,20,5,3/16/2020,5/8/2020,W,6:00PM,10:00PM,Severson William,SOCO,202,SOUTH COUNTY,,,,,,,
PS,15500,OL01,American Government:The Nation (GE-HC:USHisGov)(GE-AmGovHis),HUMANITIES,3,22,20,1/13/2020,5/8/2020,ARR,,,Zerr Anne,ONLIN,ONLINE,ONLINE,,,,,,,
PS,15500,OL02,American Government:The Nation (GE-HC:USHisGov)(GE-AmGovHis),HUMANITIES,3,22,22,1/13/2020,5/8/2020,ARR,,,Zerr Anne,ONLIN,ONLINE,ONLINE,,,,,,,
PS,15500,OL11,Amer Gov't:TheNation(GE-HC:USHisGov)(GE-AmGovHis)OnlnStuOnly,HUMANITIES,3,22,23,1/13/2020,3/8/2020,ARR,,,Zerr Anne,ONLIN,ONLINE,ONLINE,,,,,,,
PS,15500,OL21,Amer Gov't:TheNation(GE-HC:USHisGov)(GE-AmGovHis)OnlnStuOnly,HUMANITIES,3,15,16,3/16/2020,5/8/2020,ARR,,,Zerr Anne,ONLIN,ONLINE,ONLINE,,,,,,,
PS,15600,11,American Government:The States (GE-HC:USHisGov)(GE-AmGovHis),HUMANITIES,3,25,25,1/13/2020,5/8/2020,TR,11:00AM,12:15PM,Arendt Brian,ROEMR,202,MAIN,,,,,,,
PS,29002,01,Special Topics: Political Psychology,HUMANITIES,3,25,9,1/13/2020,5/8/2020,TR,9:30AM,10:45AM,Thies Jeanie,SPLMN,3020,MAIN,,,,,,,
PS,30000,11,Comparative Analysis (GE-HC:ForCul/HD)(GE-CrsClt),HUMANITIES,3,20,18,1/13/2020,5/8/2020,MWF,1:00PM,1:50PM,Hosto-Marti Barbara,ROEMR,302,MAIN,,,,,,,
PS,33050,11,Political Economy,HUMANITIES,3,20,15,1/13/2020,5/8/2020,MWF,11:00AM,11:50AM,Hosto-Marti Barbara,ROEMR,308,MAIN,,,,,,,
PS,34500,11,Campaigns & Elections,HUMANITIES,3,20,10,1/13/2020,5/8/2020,MWF,9:00AM,9:50AM,Heidenreich Don,ROEMR,301,MAIN,,,,,,,
PS,47500,11,Political Literacy,HUMANITIES,3,20,19,1/13/2020,5/8/2020,TR,11:00AM,12:15PM,Thies Jeanie,SPLMN,3020,MAIN,,,,,,,
PSY,10000,11,Principles of Psychology (GE-SocSci),SCIENCES,3,35,35,1/13/2020,5/8/2020,MWF,10:00AM,10:50AM,Barry Leslie,SPLMN,4105,MAIN,,,,,,,
PSY,10000,12,Principles of Psychology (GE-SocSci),SCIENCES,3,35,34,1/13/2020,5/8/2020,MWF,11:00AM,11:50AM,Barry Leslie,SPLMN,4105,MAIN,,,,,,,
PSY,10000,13,Principles of Psychology (GE-SocSci),SCIENCES,3,35,23,1/13/2020,5/8/2020,TR,8:00AM,9:15AM,Coutinho Paul,YOUNG,111,MAIN,,,,,,,
PSY,10000,14,Principles of Psychology (GE-SocSci),SCIENCES,3,35,34,1/13/2020,5/8/2020,TR,9:30AM,10:45AM,Coutinho Paul,YOUNG,111,MAIN,,,,,,,
PSY,10000,15,Principles of Psychology (GE-SocSci),SCIENCES,3,35,33,1/13/2020,5/8/2020,TR,11:00AM,12:15PM,Coutinho Paul,LARC,05,MAIN,,,,,,,
PSY,10000,21,Principles of Psychology (GE-SocSci),SCIENCES,3,35,30,1/13/2020,5/8/2020,TR,2:30PM,3:45PM,Mitchell-Scott Diane,YOUNG,413,MAIN,,,,,,,
PSY,10000,OL01,Principles of Psychology (GE-SocSci),SCIENCES,3,22,24,1/13/2020,5/8/2020,ARR,,,Herbert Kevin,ONLIN,ONLINE,ONLINE,,,,,,,
PSY,10000,OL11,Principles of Psychology (GE-SocSci),SCIENCES,3,22,20,1/13/2020,3/8/2020,ARR,,,RinconGallardo Toni,ONLIN,ONLINE,ONLINE,,,,,,,
PSY,15700,2HSL1,Psychology of Leadership (GE-SocSci),SCIENCES,3,25,6,3/16/2020,5/8/2020,R,6:00PM,10:00PM,Lee Mike,OPO,9,ST LOUIS CITY,,,,,,,
PSY,15700,OL11,Psychology of Leadership (GE-SocSci),SCIENCES,3,25,24,1/13/2020,3/8/2020,ARR,,,Lee Mike,ONLIN,ONLINE,ONLINE,,,,,,,
PSY,18100,OL21,Cultural Psychology (GE-SocSci/HD),SCIENCES,3,25,25,3/16/2020,5/8/2020,ARR,,,Lee Mike,ONLIN,ONLINE,ONLINE,,,,,,,
PSY,20500,11,Human Development,SCIENCES,3,30,32,1/13/2020,5/8/2020,MWF,9:00AM,9:50AM,Foushee Rebecca,YOUNG,404,MAIN,,,,,,,
PSY,20500,12,Human Development,SCIENCES,3,30,31,1/13/2020,5/8/2020,MWF,11:00AM,11:50AM,Foushee Rebecca,YOUNG,404,MAIN,,,,,,,
PSY,20500,BV11,Human Development,BV-EDUCATION & SOCIAL SCIENCES,3,25,10,1/13/2020,5/8/2020,MW,9:30AM,10:45AM,Glover-Orr Laura,BLV-L,116,BELLEVILLE,,,,,,,
PSY,20500,OL21,Human Development,SCIENCES,3,22,28,3/16/2020,5/8/2020,ARR,,,RinconGallardo Toni,ONLIN,ONLINE,ONLINE,,,,,,,
PSY,20800,OL11,Child Psychology,SCIENCES,3,22,22,1/13/2020,3/8/2020,ARR,,,Biri Colleen,ONLIN,ONLINE,ONLINE,,,,,,,
PSY,22000,11,Health Psychology,SCIENCES,3,30,31,1/13/2020,5/8/2020,TR,9:30AM,10:45AM,Afful Stephanie,YOUNG,100A,MAIN,,,,,,,
PSY,30300,11,Abnormal Psychology,SCIENCES,3,30,32,1/13/2020,5/8/2020,TR,9:30AM,10:45AM,Scribner Christopher,YOUNG,404,MAIN,,,,,,,
PSY,30300,31,Abnormal Psychology,SCIENCES,3,30,29,1/13/2020,5/8/2020,W,6:00PM,8:30PM,Patterson Marilyn,LARC,118,MAIN,,,,,,,
PSY,30300,TUTB1,Abnormal Psychology,BV-EDUCATION & SOCIAL SCIENCES,3,1,1,1/13/2020,5/8/2020,ARR,,,Glover-Orr Laura,TUTRL,TUTORIAL,BELLEVILLE,,,,,,,
PSY,30400,11,Basic Research Methods,SCIENCES,3,20,19,1/13/2020,5/8/2020,MWF,11:00AM,11:50AM,Nohara-LeClair Michiko,YOUNG,305,MAIN,,,,,,,
PSY,30400,12,Basic Research Methods,SCIENCES,3,20,17,1/13/2020,5/8/2020,MWF,12:00PM,12:50PM,Nohara-LeClair Michiko,YOUNG,305,MAIN,,,,,,,
PSY,30400,BV11,Basic Research Methods,BV-EDUCATION & SOCIAL SCIENCES,3,25,7,1/13/2020,5/8/2020,TR,9:30AM,10:45AM,Jacobs Diana,BLV-L,116,BELLEVILLE,,,,,,,
PSY,30600,11,Behavioral Science Statistics (GE-Math) ,SCIENCES,3,20,21,1/13/2020,5/8/2020,MWF,10:00AM,10:50AM,Bagley Sara,YOUNG,307,MAIN,,,,,,,
PSY,30600,12,Behavioral Science Statistics (GE-Math) ,SCIENCES,3,20,15,1/13/2020,5/8/2020,MWF,8:00AM,8:50AM,Bagley Sara,YOUNG,308,MAIN,,,,,,,
PSY,30600,BV11,Behavioral Science Statistics (GE-Math) ,BV-EDUCATION & SOCIAL SCIENCES,3,25,7,1/13/2020,5/8/2020,TR,11:00AM,12:15PM,Jacobs Diana,BLV-L,117,BELLEVILLE,,,,,,,
PSY,30800,11,Psychology of Women,SCIENCES,3,25,25,1/13/2020,5/8/2020,TR,9:30AM,10:45AM,Foushee Rebecca,MAB,302,MAIN,,,,,,,
PSY,30900,21,Personality,SCIENCES,3,30,29,1/13/2020,5/8/2020,TR,1:00PM,2:15PM,Scribner Christopher,YOUNG,404,MAIN,,,,,,,
PSY,31200,21,Psychology of Aging,SCIENCES,3,25,21,1/13/2020,5/8/2020,R,1:00PM,3:30PM,Patterson Marilyn,LARC,108,MAIN,,,,,,,
PSY,31300,21,Psychology of Adolescence,SCIENCES,3,25,25,1/13/2020,5/8/2020,MWF,12:00PM,12:50PM,Foushee Rebecca,YOUNG,404,MAIN,,,,,,,
PSY,32500,11,Behavioral Neuroscience,SCIENCES,3,25,25,1/13/2020,5/8/2020,TR,11:00AM,12:15PM,Bagley Sara,YOUNG,104,MAIN,,,,,,,
PSY,32600,11,Sensation and Perception ,SCIENCES,3,25,15,1/13/2020,5/8/2020,MWF,9:00AM,9:50AM,Bagley Sara,YOUNG,307,MAIN,,,,,,,
PSY,33100,HYB01,Cognitive Psychology,SCIENCES,3,24,11,1/13/2020,5/8/2020,T,1:00PM,3:30PM,Nohara-LeClair Michiko,LARC,108,MAIN,,,,,,,
PSY,33400,11,Social Psychology,SCIENCES,3,30,29,1/13/2020,5/8/2020,MWF,11:00AM,11:50AM,Afful Stephanie,YOUNG,100A,MAIN,,,,,,,
PSY,33400,21,Social Psychology,SCIENCES,3,30,31,1/13/2020,5/8/2020,MWF,12:00PM,12:50PM,Afful Stephanie,YOUNG,100A,MAIN,,,,,,,
PSY,33400,BV11,Social Psychology,BV-EDUCATION & SOCIAL SCIENCES,3,25,24,1/13/2020,5/8/2020,MW,8:00AM,9:15AM,Jacobs Diana,BLV-L,117,BELLEVILLE,,,,,,,
PSY,33700,1HLFB,Learning and Memory,BV-EDUCATION & SOCIAL SCIENCES,3,25,17,1/13/2020,3/8/2020,MW,12:30PM,2:55PM,Prunty Trisha,BLV-M,306,BELLEVILLE,,,,,,,
PSY,34100,11,Psychotherapy,SCIENCES,3,24,15,1/13/2020,5/8/2020,TR,11:00AM,12:15PM,Scribner Christopher,YOUNG,305,MAIN,,,,,,,
PSY,34100,2HLFB,Psychotherapy,BV-EDUCATION & SOCIAL SCIENCES,3,25,13,3/16/2020,5/8/2020,TR,12:30PM,2:55PM,Glover-Orr Laura,BLV-M,306,BELLEVILLE,,,,,,,
PSY,35000,2HLFB,Psychopharmacology,BV-EDUCATION & SOCIAL SCIENCES,3,25,13,3/16/2020,5/8/2020,MW,12:30PM,2:55PM,Prunty Trisha,BLV-M,306,BELLEVILLE,,,,,,,
PSY,36500,BV11,Human Sexuality,BV-EDUCATION & SOCIAL SCIENCES,3,25,17,1/13/2020,5/8/2020,TR,8:00AM,9:15AM,Prunty Trisha,BLV-L,117,BELLEVILLE,,,,,,,
PSY,39002,11,Special Topics: Childhood Disorders,SCIENCES,3,25,25,1/13/2020,5/8/2020,MWF,8:00AM,8:50AM,Biri Colleen,LARC,213,MAIN,,,,,,,
PSY,39002,BV11,Special Topics: Childhood Disorders,BV-EDUCATION & SOCIAL SCIENCES,3,25,17,1/13/2020,5/8/2020,MW,11:00AM,12:15PM,Glover-Orr Laura,BLV-L,106,BELLEVILLE,,,,,,,
PSY,39003,21,Special Topic: Models of Depression,SCIENCES,3,20,19,1/13/2020,5/8/2020,W,1:00PM,3:30PM,Scribner Christopher,LARC,118,MAIN,,,,,,,
PSY,39013,1HLFB,Special Topics: Psychology and Film,BV-EDUCATION & SOCIAL SCIENCES,3,25,9,1/13/2020,3/8/2020,TR,12:30PM,2:55PM,Glover-Orr Laura,BLV-M,306,BELLEVILLE,,,,,,,
PSY,39024,21,Special Topics: Creative Group Work,SCIENCES,3,20,14,1/13/2020,5/8/2020,M,1:00PM,3:30PM,Patterson Marilyn,LARC,205,MAIN,,,,,,,
PSY,39025,SA11,Special Topics: History of Psychology in Europe,SCIENCES,3,20,10,3/16/2020,5/8/2020,T,3:30PM,4:30PM,Biri Colleen,LARC,117,MAIN,T,3:30PM,4:30PM,Foushee Rebecca,LARC,117,MAIN
PSY,40400,11,Advanced Research Methods,SCIENCES,4,20,6,1/13/2020,5/8/2020,MWF,10:00AM,10:50AM,Nohara-LeClair Michiko,YOUNG,305,MAIN,,,,,,,
PSY,40400,BV11,Advanced Research Methods,BV-EDUCATION & SOCIAL SCIENCES,3,25,4,1/13/2020,5/8/2020,MW,11:00AM,12:15PM,Jacobs Diana,BLV-L,117,BELLEVILLE,,,,,,,
PSY,45000,BV11,Psychology Practicum,BV-EDUCATION & SOCIAL SCIENCES,3,15,4,1/13/2020,5/8/2020,ARR,,,Glover-Orr Laura,BELV,BELLEVILLE,BELLEVILLE,,,,,,,
PSY,48000,ARMNL,Psychology Research Lab,SCIENCES,1,5,1,1/13/2020,5/8/2020,ARR,,,Nohara-LeClair Michiko,ARR,ARRANGED,MAIN,,,,,,,
PSY,48000,ARSA,Psychology Research Lab,SCIENCES,1,5,1,1/13/2020,5/8/2020,ARR,,,Afful Stephanie,ARR,ARRANGED,MAIN,,,,,,,
PSY,48000,ARSB,Psychology Research Lab,SCIENCES,1,8,4,1/13/2020,5/8/2020,ARR,,,Bagley Sara,ARR,ARRANGED,MAIN,,,,,,,
PSY,48000,BV11,Psychology Research Lab,BV-EDUCATION & SOCIAL SCIENCES,3,10,6,1/13/2020,5/8/2020,ARR,,,Prunty Trisha,BELV,BELLEVILLE,BELLEVILLE,,,,,,,
PSY,48500,11,Senior Seminar,SCIENCES,3,20,17,1/13/2020,5/8/2020,TR,8:00AM,9:15AM,Biri Colleen,LARC,213,MAIN,,,,,,,
PSY,48500,12,Senior Seminar,SCIENCES,3,20,8,1/13/2020,5/8/2020,TR,9:30AM,10:45AM,Biri Colleen,LARC,213,MAIN,,,,,,,
PSY,48500,BV11,Senior Seminar,BV-EDUCATION & SOCIAL SCIENCES,3,15,22,1/13/2020,5/8/2020,MW,9:30AM,10:45AM,Prunty Trisha,BLV-M,207,BELLEVILLE,,,,,,,
RBD,0,Band,Band-RBD,LU-INTERNAL,0,99,80,1/13/2020,5/8/2020,,,,Hilke Jon,,,MAIN,,12:00AM,12:00AM,Elam Michael,,,MAIN
RBD,0,BASE,Baseball Team-RBD,LU-INTERNAL,0,999,51,1/13/2020,5/8/2020,,,,Finnell Casey,,,MAIN,,12:00AM,12:00AM,Bletcher Douglas,,,MAIN
RBD,0,B-BAS,Belleville-Baseball Team-RBD,LU-INTERNAL,0,99,0,1/13/2020,5/8/2020,,,,Johnson Logan,,,BELLEVILLE,,,,,,,
RBD,0,B-FH,Belleville-Field Hockey Team-RBD,LU-INTERNAL,0,99,0,1/13/2020,5/8/2020,,,,Erickson Caitlin,,,BELLEVILLE,,,,,,,
RBD,0,B-FHC,Belleville-Field Hockey-RBD,LU-INTERNAL,0,99,0,1/13/2020,5/8/2020,,,,Erickson Caitlin,,,BELLEVILLE,,,,,,,
RBD,0,BILRD,Billiards-RBD,LU-INTERNAL,0,99,8,1/13/2020,5/8/2020,,,,Hilke Jon,,,MAIN,,12:00AM,12:00AM,Wilson Mark,,,MAIN
RBD,0,B-ITM,Belleville-Indoor Track-Men-RBD,LU-INTERNAL,0,35,9,1/13/2020,5/8/2020,,,,Cary Tim,,,BELLEVILLE,,,,,,,
RBD,0,B-ITW,Belleville-Indoor Track-Women-RBD,LU-INTERNAL,0,35,5,1/13/2020,5/8/2020,,,,Cary Tim,,,BELLEVILLE,,,,,,,
RBD,0,B-MBK,Belleville-Basketball Team-Men-RBD,LU-INTERNAL,0,99,27,1/13/2020,5/8/2020,,,,Wiesemann Brandon,,,BELLEVILLE,,12:00AM,12:00AM,Reis Jeff,,,BELLEVILLE
RBD,0,B-MGL,Belleville-Golf-Men-RBD,LU-INTERNAL,0,35,0,1/13/2020,5/8/2020,,,,Wilkinson Douglas,,,BELLEVILLE,,,,,,,
RBD,0,B-MLC,Belleville-Lacrosse Team-Men-RBD,LU-INTERNAL,0,99,0,1/13/2020,5/8/2020,,,,Fincher Cody,,,BELLEVILLE,,,,,,,
RBD,0,B-MRG,Belleville-Rugby-Men-RBD,LU-INTERNAL,0,99,28,1/13/2020,5/8/2020,,,,Lippert Joseph,,,BELLEVILLE,,,,,,,
RBD,0,B-MSC,Belleville-Soccer Team-Men-RBD,LU-INTERNAL,0,99,0,1/13/2020,5/8/2020,,,,Hogan Dan,,,BELLEVILLE,,,,,,,
RBD,0,B-MTN,Belleville-Tennis Team-Men-RBD,LU-INTERNAL,0,99,0,1/13/2020,5/8/2020,,,,Goodyear Scott,,,BELLEVILLE,,,,,,,
RBD,0,B-MWR,Belleville-Wrestling Team-Men-RBD,LU-INTERNAL,0,99,9,1/13/2020,5/8/2020,,,,Logan-McNeal Jordaryl,,,BELLEVILLE,,12:00AM,12:00AM,Moon Marshall,,,BELLEVILLE
RBD,0,B-MXC,Belleville-cross country-men-RBD,LU-INTERNAL,0,999,0,1/13/2020,5/8/2020,,,,Cary Tim,,,BELLEVILLE,,,,,,,
RBD,0,B-OTM,Belleville-Outdoor Track-Men-RBD,LU-INTERNAL,0,35,9,1/13/2020,5/8/2020,,,,Cary Tim,,,BELLEVILLE,,,,,,,
RBD,0,B-OTW,Belleville-Outdoor Track-Women-RBD,LU-INTERNAL,0,35,5,1/13/2020,5/8/2020,,,,Cary Tim,,,BELLEVILLE,,,,,,,
RBD,0,B-SBL,Belleville-Softball Team-RBD,LU-INTERNAL,0,99,18,1/13/2020,5/8/2020,,,,Moon Marshall,,,BELLEVILLE,,,,,,,
RBD,0,B-WBK,Belleville-Basketball Team-Women-RBD,LU-INTERNAL,0,99,22,1/13/2020,5/8/2020,,,,Reis Jeff,,,BELLEVILLE,,,,,,,
RBD,0,B-WGL,Belleville-Golf-Women-RBD,LU-INTERNAL,0,30,0,1/13/2020,5/8/2020,,,,Wilkinson Douglas,,,BELLEVILLE,,,,,,,
RBD,0,B-WIH,Belleville-Ice Hockey-Women-RBD,LU-INTERNAL,0,99,28,1/13/2020,5/8/2020,,,,Miller Andrew,,,BELLEVILLE,,12:00AM,12:00AM,Johnson Kaitlyn,,,BELLEVILLE
RBD,0,B-WSC,Belleville-Soccer Team-Women-RBD,LU-INTERNAL,0,99,0,1/13/2020,5/8/2020,,,,Hackmann Erika,,,BELLEVILLE,,,,,,,
RBD,0,B-WVB,Belleville-Volleyball Team-Women-RBD,LU-INTERNAL,0,99,0,1/13/2020,5/8/2020,,,,Hunstein Jim,,,BELLEVILLE,,,,,,,
RBD,0,B-WXC,Belleville-Cross Country-Women-RBD,LU-INTERNAL,0,999,0,1/13/2020,5/8/2020,,,,Cary Tim,,,BELLEVILLE,,,,,,,
RBD,0,CHESS,Chess-competitive-RBD,LU-INTERNAL,0,99,9,1/13/2020,5/8/2020,,,,Hilke Jon,,,MAIN,,12:00AM,12:00AM,Elam Michael,,,MAIN
RBD,0,CHRHC,Golden Line-RBD,LU-INTERNAL,0,99,10,1/13/2020,5/8/2020,,,,Hilke Jon,,,MAIN,,12:00AM,12:00AM,Streisel Krysta,,,MAIN
RBD,0,CYCLG,Cycling Team-RBD,LU-INTERNAL,0,99,33,1/13/2020,5/8/2020,,,,Kiss Brady,,,MAIN,,12:00AM,12:00AM,Lewallen Harvey,,,MAIN
RBD,0,DANCE,Lion Line-RBD,LU-INTERNAL,0,99,18,1/13/2020,5/8/2020,,,,Austin Brooke,,,MAIN,,12:00AM,12:00AM,Hilke Jon,,,MAIN
RBD,0,FHCKY,Field Hockey-RBD,LU-INTERNAL,0,999,18,1/13/2020,5/8/2020,,,,Finnell Casey,,,MAIN,,12:00AM,12:00AM,Mohr Rachel,,,MAIN
RBD,0,FTBL,Football Team-RBD,LU-INTERNAL,0,120,97,1/13/2020,5/8/2020,,,,Finnell Casey,,,MAIN,,12:00AM,12:00AM,Stugart Jed,,,MAIN
RBD,0,GYMN,Gymnastics Team-RBD,LU-INTERNAL,0,99,19,1/13/2020,5/8/2020,,,,Finnell Casey,,,MAIN,,12:00AM,12:00AM,Llewellyn Jennifer,,,MAIN
RBD,0,LIONT,Lionettes-RBD,LU-INTERNAL,0,99,17,1/13/2020,5/8/2020,,,,Hilke Jon,,,MAIN,,12:00AM,12:00AM,Streisel Krysta,,,MAIN
RBD,0,MBKB,Basketball Team-Men-RBD,LU-INTERNAL,0,99,13,1/13/2020,5/8/2020,,,,Finnell Casey,,,MAIN,,12:00AM,12:00AM,Gerdeman Kyle,,,MAIN
RBD,0,MBWL,Bowling Team-Men-RBD,LU-INTERNAL,0,99,45,1/13/2020,5/8/2020,,,,Hilke Jon,,,MAIN,,12:00AM,12:00AM,Elam Michael,,,MAIN
RBD,0,MCHR,Cheerleading Team-Men-RBD,LU-INTERNAL,0,99,30,1/13/2020,5/8/2020,,,,Nichols Carrie,,,MAIN,,12:00AM,12:00AM,Hilke Jon,,,MAIN
RBD,0,MGLF,Golf Team-Men-RBD,LU-INTERNAL,0,99,12,1/13/2020,5/8/2020,,,,Finnell Casey,,,MAIN,,12:00AM,12:00AM,Schaub Derek,,,MAIN
RBD,0,MIHCK,Ice Hockey-Men-RBD,LU-INTERNAL,0,999,69,1/13/2020,5/8/2020,,,,Hilke Jon,,,MAIN,,12:00AM,12:00AM,Elam Michael,,,MAIN
RBD,0,MITF,Indoor Track & Field-Men-RBD,LU-INTERNAL,0,99,0,1/13/2020,5/8/2020,,,,Finnell Casey,,,MAIN,,12:00AM,12:00AM,Mohr Rachel,,,MAIN
RBD,0,MLAX,Lacrosse Team-Men-RBD,LU-INTERNAL,0,99,44,1/13/2020,5/8/2020,,,,Finnell Casey,,,MAIN,,12:00AM,12:00AM,Frosch Jeremy,,,MAIN
RBD,0,MOTF,Outdoor Track & Field-Men-RBD,LU-INTERNAL,0,99,0,1/13/2020,5/8/2020,,,,Finnell Casey,,,MAIN,,12:00AM,12:00AM,Mohr Rachel,,,MAIN
RBD,0,MPOLO,Water Polo Team-Men-RBD,LU-INTERNAL,0,99,26,1/13/2020,5/8/2020,,,,Miller Dave,,,MAIN,,12:00AM,12:00AM,Hilke Jon,,,MAIN
RBD,0,MRGB,Rugby-Men-RBD,LU-INTERNAL,0,99,80,1/13/2020,5/8/2020,,,,Stephenson John,,,MAIN,,12:00AM,12:00AM,Hilke Jon,,,MAIN
RBD,0,MSCR,Soccer Team-Men-RBD,LU-INTERNAL,0,99,24,1/13/2020,5/8/2020,,,,Hutter Jr. Carl,,,MAIN,,12:00AM,12:00AM,Finnell Casey,,,MAIN
RBD,0,MSHTG,Shooting Sports Team-Men-RBD,LU-INTERNAL,0,99,37,1/13/2020,5/8/2020,,,,Giles Damian,,,MAIN,,12:00AM,12:00AM,Hilke Jon,,,MAIN
RBD,0,MSWG,Swimming Team-Men-RBD,LU-INTERNAL,0,99,27,1/13/2020,5/8/2020,,,,Finnell Casey,,,MAIN,,12:00AM,12:00AM,Owen Jason,,,MAIN
RBD,0,MTF,Track & Field-Men-RBD,LU-INTERNAL,0,99,26,1/13/2020,5/8/2020,,,,Finnell Casey,,,MAIN,,12:00AM,12:00AM,Mohr Rachel,,,MAIN
RBD,0,MTNS,Tennis Team-Men-RBD,LU-INTERNAL,0,99,10,1/13/2020,5/8/2020,,,,Finnell Casey,,,MAIN,,12:00AM,12:00AM,Stevenson Cole,,,MAIN
RBD,0,MTRK,Track Team-Men-RBD,LU-INTERNAL,0,99,0,1/13/2020,5/8/2020,,,,Finnell Casey,,,MAIN,,12:00AM,12:00AM,Mohr Rachel,,,MAIN
RBD,0,MVBL,Volleyball Team-Men-RBD,LU-INTERNAL,0,99,20,1/13/2020,5/8/2020,,,,Finnell Casey,,,MAIN,,12:00AM,12:00AM,Kosciw Joe,,,MAIN
RBD,0,MWRST,Wrestling Team-Men-RBD,LU-INTERNAL,0,99,39,1/13/2020,5/8/2020,,,,Finnell Casey,,,MAIN,,12:00AM,12:00AM,Smith Dallas,,,MAIN
RBD,0,MXC,Cross Country Team-Men-RBD,LU-INTERNAL,0,99,9,1/13/2020,5/8/2020,,,,Finnell Casey,,,MAIN,,12:00AM,12:00AM,Mohr Rachel,,,MAIN
